run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,impact_valid
5552,17146.6,-23164.5,70656.1,1.14467,1.02126,0.988581,0.989297,0.94773,-0.13208,0.000347236,1
5553,112409,74309.1,-33901.2,0.988487,0.995375,0.997822,0.963645,1.23575,0.029133,0.000154022,1
5554,9922.82,44747.7,-13758.7,1.02586,1.00781,1.01258,0.98447,0.97039,0.0274435,0.00203964,1
5555,187.449,-456.441,471.253,0.94807,1.01968,0.996363,1.0009,0.700568,0.329161,-0.013239,1
5556,596.255,-1392.25,1547.59,1.28905,1.00828,0.98592,1.00443,1.08829,0.103826,-0.0130106,1
5557,853.292,2310.12,-1986.25,0.539663,0.989819,1.00214,0.989323,0.980451,-0.105495,-0.00851195,1
5558,1642.18,5260.67,-3891.61,1.10307,0.991146,0.986047,1.04937,1.0256,0.150738,0.00304856,1
5559,19182.6,88106.5,-29114.9,0.871833,0.968857,1.01716,1.0004,0.921682,0.00571025,0.00740164,1
5560,17859.8,-25093.2,73287.5,1.08194,1.03711,1.01741,0.957727,1.05367,-0.047067,0.000950219,1
5561,575.542,-1349.53,1493.43,0.611407,1.0002,0.992779,0.966052,1.36717,0.11788,-0.0116877,1
5562,683.287,1819.86,-1611.52,0.865424,0.995327,0.990985,0.999368,1.0832,-0.203571,-0.00567312,1
5563,569.822,1506.89,-1362.53,0.722246,0.980357,0.999688,1.04625,1.0553,-0.0712056,-0.0188504,1
5564,4026.2,13332.1,-7091.98,1.07032,0.978879,0.996604,1.05496,0.881821,0.207836,0.000805111,1
5565,2232.59,7782.93,-5071.99,0.773932,1.01663,1.0094,1.00121,1.30348,-0.123278,-0.00271465,1
5566,725.938,-1677.95,1907.65,0.816859,0.98909,1.00682,1.0209,1.06007,-0.0653954,0.0160133,1
5567,1056.03,3044.5,-2506.66,0.635205,1.01522,0.999964,1.00263,1.15518,0.0830839,0.0088664,1
5568,1457.19,-3048.23,4014.08,0.436319,1.01079,1.0096,0.990668,1.23639,-0.0715291,0.00731585,1
5569,102222,136265,-70881.7,1.04187,1.01188,0.997403,0.959429,1.23739,0.00209549,0.00504256,1
5570,5770.46,22073.5,-8598.84,0.966776,0.992366,0.988233,0.994298,0.669399,0.0345425,0.00402227,1
5571,259.216,-630.274,659.091,1.212,0.992193,0.992983,1.01371,0.718602,0.183393,-0.0166741,1
5572,103.987,-263.175,267.849,1.06192,1.02378,0.99829,0.987656,1.299,-0.339515,0.0225976,1
5573,3720.36,9362.34,-4958.03,0.910101,1.01982,1.00077,1.02918,0.842978,-0.00689127,-0.0275702,1
5574,6437.77,-4373.95,12296.1,1.11917,0.959151,0.998036,1.01852,1.25099,0.0206313,-0.00454116,1
5575,2209.46,-4722.18,7136.9,1.05615,1.00233,0.998624,1.02087,1.07804,0.0599292,-0.0056994,1
5576,2319.77,7360.73,-4647.22,0.956056,1.02327,1.00888,1.02108,0.885189,0.279379,0.00113381,1
5577,843.827,-1935.16,2257.28,1.00627,0.956144,0.991389,0.963689,1.16426,-0.202258,0.00435639,1
5578,252.664,-614.282,641.434,0.556132,0.993704,1.00273,1.05694,1.44127,0.185082,-0.0167512,1
5579,4108.69,11842.3,-6361.89,0.909388,1.02081,1.00111,1.01,0.722424,-0.0205571,-0.00828287,1
5580,36601.6,138195,-64668.2,1.00538,0.994585,1.01399,0.986919,1.02925,-0.135139,-0.000235092,1
5581,1427.95,4454.09,-3421.16,1.17559,1.01484,0.994452,0.95439,0.643458,0.072525,0.0075002,1
5582,592.291,-1400.24,1555.68,0.828503,0.997121,0.98607,0.959216,1.29013,-0.124927,0.0106739,1
5583,650.382,1732.76,-1542.99,1.36473,0.985252,0.989642,1.0306,1.01389,-0.135215,-0.00887173,1
5584,2569.67,-3849.25,5985.38,1.01451,1.00872,1.00715,1.02995,1.23096,0.205304,-0.00141637,1
5585,6855.24,-6791.26,19020.2,1.00117,0.999263,1.0127,0.937591,1.4184,0.0453925,-0.00277132,1
5586,12070.9,56878.5,-16509.4,0.969834,1.00701,1.00909,1.02172,0.918685,0.092898,0.000545333,1
5587,1425.14,3755.68,-2887.8,0.838872,0.967957,0.994519,1.01385,0.933313,-0.104384,-0.0049902,1
5588,1420.35,-3169.15,4065.56,1.01541,1.02117,0.992581,1.03644,0.76888,-0.140207,0.00394174,1
5589,6565.18,19753.1,-6586.66,1.05097,1.01152,1.00906,1.00165,0.570282,0.104437,0.00111676,1
5590,8646.05,-9061.83,23500.9,1.24988,0.971982,1.00174,1.04873,0.983471,0.0116973,-0.00586605,1
5591,3425.94,-4958.23,9569.53,0.801363,1.00741,1.00005,1.0159,1.23127,-0.0387209,0.00565192,1
5592,6919.65,17210.5,-6990.92,1.05615,1.00192,1.00338,1.07313,0.993941,-0.0625364,-0.00130567,1
5593,888.881,2466.58,-2103.9,1.20075,0.999256,0.992669,0.996311,1.2099,0.0937592,0.00931511,1
5594,1109.52,3105.55,-2555.6,0.767747,0.994652,1.00045,0.971795,0.69569,0.151734,0.00450425,1
5595,2271.01,-4135.69,6499.01,1.04579,0.982199,0.983198,1.01076,1.3121,-0.0567888,0.00581342,1
5596,8026.55,25574.1,-9808.22,1.25486,0.97784,0.992087,0.974276,0.93411,-0.0063494,-0.0110111,1
5597,7483.88,20079.6,-7808.23,1.17601,1.01259,0.979558,1.0016,0.811359,0.0143838,0.00534615,1
5598,2655.66,9412.98,-5833.97,1.04083,0.952172,0.995213,0.952202,1.00134,-0.204386,-0.00130631,1
5599,2197.68,-4783.62,7128.14,1.148,1.01655,1.01244,1.01747,0.761283,-0.0539393,0.00631858,1
5600,7062.59,17830.4,-7079.77,1.26789,1.01657,0.999218,1.04518,1.13143,0.0093876,0.00857628,1
5601,8164.03,-7554.87,19438.1,0.867004,0.992759,1.00174,0.959881,1.30235,0.0383772,-0.00192654,1
5602,833.511,2279.75,-1964.38,0.76594,0.979738,0.997654,0.962265,0.914627,0.122367,0.00741198,1
5603,6732.21,16607.9,-6363.27,0.882457,1.01779,1.00075,1.02537,1.01065,0.0265957,0.00319252,1
5604,5468.09,14116.6,-4949.44,0.98174,0.954309,0.992532,1.03183,0.976805,0.0149541,0.00703409,1
5605,5923.78,16768.7,-5280.46,0.954764,0.989425,0.989334,0.981348,1.09319,0.0556917,0.00196651,1
5606,560.848,1485.19,-1347.06,0.884683,1.00483,1.01512,0.972069,0.774732,-0.0912336,-0.0150611,1
5607,6317.06,21783.1,-7978.95,1.26993,0.992865,1.00115,0.981386,0.681189,0.303926,0.000425717,1
5608,22390.5,-31782.2,84621.5,1.17104,0.976421,0.999869,1.00336,0.862244,-0.212256,0.000197852,1
5609,2130.95,-4606.65,6705.02,1.21694,1.0033,1.00719,0.971523,1.25601,0.0705559,-0.00499728,1
5610,1360.05,3793.31,-2990.5,0.828641,1.01886,0.993355,1.01917,0.985309,0.152674,0.0037454,1
5611,6378.23,22296.5,-8346,0.987644,1.00985,1.01883,0.969364,0.966883,0.0636246,0.00203114,1
5612,1685,5317.79,-3845.79,0.75094,0.993388,1.00867,1.02207,1.02817,-0.0245437,-0.017884,1
5613,1555.26,4154.29,-3136.74,1.19079,1.0097,0.993168,0.975595,0.717594,0.156291,0.00315645,1
5614,1266.06,3368.56,-2679.45,0.633977,1.01449,1.01356,1.06285,1.03369,0.0457482,0.0130918,1
5615,598.042,1609.13,-1446.33,0.647262,1.00965,0.98711,1.00963,0.895551,0.213144,0.00621859,1
5616,548.681,-1306.48,1438.11,1.14264,1.01604,1.00374,0.961102,0.826793,-0.153225,0.00934827,1
5617,233.653,593.915,-570.497,0.750328,1.00339,0.987151,1.05772,1.50638,-0.318959,-0.0108949,1
5618,11423.9,54341.7,-15272.5,1.25489,1.01793,0.999081,0.937208,1.3025,-0.0347884,-0.00151078,1
5619,3163.31,11592.6,-6379.19,1.12526,1.0035,1.01141,0.988444,0.815409,0.0854958,0.00273944,1
5620,1976.01,6000.25,-4276.12,0.927047,0.987886,1.00225,1.00842,0.89838,-0.0484387,-0.00768118,1
5621,182.809,-449.187,463.582,0.778035,1.03016,0.979564,0.970432,1.08531,0.252428,-0.0182303,1
5622,1135.36,-2554.64,3114.54,0.819704,0.994843,1.0006,1.01985,0.819846,-0.0521582,0.0129117,1
5623,822.518,-1853.48,2147,0.749476,0.97567,0.991244,1.03055,1.01651,0.0583189,-0.0159974,1
5624,953.648,-2113.84,2502.23,0.848954,0.991919,0.997644,1.01236,1.04237,-0.146244,0.00549065,1
5625,894.013,-2024.74,2383.8,1.07764,1.03089,0.984944,0.977302,1.27956,0.097434,-0.00940356,1
5626,6805.55,-4847.77,13312.6,0.820521,0.986391,1.01063,0.982789,1.44792,0.0718552,-0.00123167,1
5627,348.976,914.313,-861.01,0.742632,0.956922,1.0244,0.948527,0.794227,0.097055,0.0212328,1
5628,337.681,-824.955,874.393,0.739571,1.01024,1.00592,0.988801,1.35847,-0.126952,0.0182596,1
5629,173.904,-425.592,438.275,1.22151,1.00997,1.00646,0.966406,0.616754,0.266881,-0.0171645,1
5630,449.646,-1085.43,1172.96,1.07087,1.01154,1.01875,0.954299,1.12507,-0.156763,0.0108993,1
5631,488.83,1296.29,-1189.81,0.925632,1.00114,1.00161,1.05081,1.00449,0.100023,0.0158715,1
5632,408.204,1075.62,-1000.88,1.0237,0.984249,0.989529,0.982046,0.747347,0.120813,0.0157484,1
5633,3822.88,-5087.43,8959.45,1.19979,0.983143,1.01956,1.02681,1.07413,0.0183434,-0.00993366,1
5634,270.433,705.596,-673.499,1.09074,0.978108,1.0067,1.05181,0.755441,0.26224,0.0105873,1
5635,9427.05,40168.5,-12606.2,1.01998,0.995943,0.988453,1.01943,0.999024,0.182087,0.000321172,1
5636,476.251,-1150.8,1249.97,1.1208,1.00657,1.01674,1.01611,1.08651,-0.306701,0.0052077,1
5637,2038.15,-4390.34,6454.19,0.897376,0.954358,0.996391,0.994881,0.943316,0.053532,-0.00666298,1
5638,1593.72,4218.56,-3146.01,0.997838,1.03115,1.00073,1.00024,1.17953,-0.0938262,-0.00523623,1
5639,679.937,-1562.13,1759.42,1.22179,1.01413,1.00717,0.982513,1.2308,0.263567,-0.00441639,1
5640,1816.17,6003.12,-4239.59,1.27308,1.02253,0.984959,0.947575,1.2612,-0.12505,-0.00347943,1
5641,992.032,2802.25,-2340.22,1.03227,0.979223,0.993204,1.01204,0.832505,-0.18554,-0.00416142,1
5642,121.566,316.645,-310.185,0.987549,0.986584,1.00296,1.03919,0.763056,0.561103,0.0110669,1
5643,3099.14,9857,-5315.37,0.930886,0.973443,1.00334,1.02419,0.846499,-0.019053,-0.0118853,1
5644,1837.18,5101.23,-3567.56,0.850851,1.00367,0.990557,0.99139,1.17194,0.100327,0.00411816,1
5645,6710.4,-4661.33,15600.2,1.05627,0.992906,0.99484,1.00024,1.18777,0.151049,-0.000766915,1
5646,593.034,1585.79,-1429.59,0.877138,0.996384,1.01929,1.01562,0.950487,0.148177,0.00854192,1
5647,1082.56,3066.23,-2513.23,0.922282,1.02838,1.01367,1.00067,0.940574,-0.0918097,-0.0078416,1
5648,2112.97,7396.85,-4945.65,1.02361,0.997733,1.00401,1.05576,0.891307,0.141965,0.00242868,1
5649,2417.4,-4364.95,6981.07,1.44999,1.03097,1.00515,1.02113,0.93506,-0.0782978,0.00402219,1
5650,272.263,708.42,-676.011,0.991023,1.00621,1.0042,1.04155,1.06432,0.114603,0.0250418,1
5651,784.499,-1811.5,2079.4,0.958368,1.02589,1.01144,1.01622,0.907991,-0.199137,0.00498899,1
5652,1892.63,5009.71,-3600.73,0.922164,1.00356,1.00818,1.03312,1.14699,0.0725417,0.00538217,1
5653,72436.7,-49012.7,121733,1.01049,0.974492,1.00125,1.01412,0.877619,-0.0398414,0.000546449,1
5654,28320.8,128760,-52195.5,0.646595,1.04307,0.981629,0.991391,1.00582,0.00140497,0.0257289,1
5655,2139.41,6874.38,-4725.7,1.38733,1.01841,0.993068,0.998662,1.1607,0.046676,0.00762585,1
5656,949.841,2597.34,-2195.27,0.827052,1.03166,0.990248,1.01093,0.847457,-0.212385,-0.00402995,1
5657,3430.92,11897.2,-6167.96,1.01989,1.01465,0.988953,1.02184,1.07615,0.036754,0.00614715,1
5658,1852.28,4927.56,-3565.71,1.03224,0.982374,1.00086,0.999569,1.20992,-0.0135292,-0.0293119,1
5659,969.829,-2178.02,2602.81,0.99268,0.965494,1.00517,0.966825,0.993574,-0.0583191,0.0130775,1
5660,3929.59,-4422.71,8617.43,1.20516,1.0375,1.0002,1.02542,1.26093,-0.0599184,0.00311491,1
5661,2728.31,7132.24,-4408.55,0.803614,1.04282,0.98598,0.994407,0.968996,0.0953442,0.00295309,1
5662,232.328,592.682,-569.921,1.17327,1.02653,1.01843,0.98682,0.871771,-0.231049,-0.0148012,1
5663,1238.32,-2653.72,3348.06,1.25851,1.00825,1.00031,1.05595,1.17327,0.0480097,-0.0130492,1
5664,609.857,1625.06,-1457.76,1.06402,0.992903,0.986919,0.966481,1.20953,-0.0746003,-0.017348,1
5665,470.21,1229.26,-1132.24,1.16303,0.955101,1.00372,1.01891,1.06596,-0.168632,-0.00938866,1
5666,1641.57,-3447.25,4566.82,0.952717,1.00465,0.992336,1.01988,0.746685,-0.111679,0.00419731,1
5667,20083.4,-27980.9,78443.9,0.856875,0.989837,0.994547,1.01842,0.795191,-0.0390355,0.00111789,1
5668,21788,99445.5,-35384.5,0.694107,0.986072,1.02043,0.988134,0.709295,-0.0687879,-0.00058221,1
5669,2598.63,-4661.75,7092.28,1.17026,0.965968,1.00071,0.993533,1.07529,0.221188,-0.001263,1
5670,990.973,2687.07,-2249.88,1.09769,0.950928,0.99951,0.97378,0.591938,0.121568,0.00602799,1
5671,2938.91,-5844.49,9744.89,0.679655,1.00177,0.992463,1.03408,0.821886,0.060547,-0.00417558,1
5672,3577.89,-4174.81,8191.91,0.929348,1.00484,0.996656,1.00732,0.814119,-0.0515161,0.0039473,1
5673,116279,6308.44,3116.78,0.957199,0.989737,0.989991,0.973377,1.31494,0.00359024,-9.68739e-05,1
5674,1258.59,-2633.26,3344.78,1.12551,1.00469,0.986468,1.00807,1.16404,-0.165004,0.00376413,1
5675,630.299,-1451.82,1622.17,0.815855,0.999819,0.993232,1.04413,1.13199,0.325684,-0.00388071,1
5676,102457,2175.81,67035.4,1.00186,0.979538,1.00309,1.00085,0.910196,-0.0010837,0.00859049,1
5677,457.356,1189.56,-1097.64,0.686597,0.974159,0.994032,0.972706,0.772739,-0.252885,-0.00669761,1
5678,1881.56,5027.04,-3512.7,1.27549,1.00353,0.983963,1.03655,0.737049,0.0509348,0.0079742,1
5679,4572.11,18494.1,-8447.71,1.03595,0.978166,1.00059,0.925941,0.769816,0.0735266,0.0020846,1
5680,6408.01,16229.6,-5673,0.832398,1.02947,1.0037,0.963831,0.849301,0.0193703,0.00465876,1
5681,2450.01,-3676.84,5772.98,1.46246,0.994819,1.00073,1.0107,0.931919,0.168172,-0.00180913,1
5682,712.93,-1648.88,1873.32,1.01453,0.955211,0.989829,0.994387,1.31458,-0.0790858,0.0132961,1
5683,639.022,1701.79,-1519.57,0.9733,0.987689,0.998751,0.945013,1.08855,-0.144229,-0.00840233,1
5684,1365.39,-3031.18,3846.58,1.10039,0.999069,0.999178,1.04804,1.29382,0.146186,-0.00386062,1
5685,1092.28,-2433.02,2942.52,0.783601,0.982677,1.00224,0.982934,1.09373,-0.112067,0.0061509,1
5686,2846.69,-5667.96,9152.11,0.852373,1.00024,1.0153,0.994791,1.41241,0.179952,-0.00142156,1
5687,1245.11,3326.87,-2648.3,0.938317,1.00055,1.00502,1.00047,1.27073,0.030713,0.0198395,1
5688,1073.88,-2349.43,2869.16,1.05828,1.0028,0.994226,0.949736,0.941551,0.0961578,-0.00760216,1
5689,606.235,-1431.79,1593.54,1.36162,0.998504,0.999203,0.987869,0.725926,-0.141547,0.00904165,1
5690,260.626,667.885,-638.849,0.585984,1.00222,1.00916,1.0173,1.35577,-0.206419,-0.014564,1
5691,17433.5,82913.1,-25297.3,1.04986,0.973684,1.00353,0.971226,1.13571,0.00974309,0.00454064,1
5692,415.273,-1005.86,1081.45,0.977107,1.01043,0.99645,0.961921,0.749222,-0.15662,0.0121632,1
5693,716.621,1939.74,-1704.91,1.32125,0.978057,0.990366,1.02291,0.955332,0.14118,0.00754122,1
5694,286.494,751.924,-715.303,0.856163,1.0109,0.98786,1.02097,0.829552,0.276113,0.0100773,1
5695,1685.46,-3249.64,4347.76,1.01155,1.0402,0.992946,1.01355,0.969608,-0.261913,0.00179068,1
5696,23894.6,-34688.5,89854,0.74905,0.995482,0.996466,1.01263,0.842905,0.0873729,-0.000469304,1
5697,695.847,-1600.8,1809,0.951564,0.998322,1.00376,1.02955,1.02264,0.18872,-0.00593291,1
5698,3440.28,8731.11,-4671.59,0.882575,0.972959,0.990426,0.953851,1.09994,-0.046074,-0.00443457,1
5699,1333.26,4047.41,-3172.56,1.02114,0.979715,0.995746,0.997564,0.827636,-0.121621,-0.00465216,1
5700,1181.15,3186.84,-2583.18,0.981268,1.04017,0.999772,1.02208,0.983125,0.102211,0.00657122,1
5701,6186.67,17718.3,-5734.44,1.26565,1.00936,1.01441,0.961937,0.825673,0.0795355,0.00138419,1
5702,2040.24,-4197.79,5909.79,0.88984,0.997282,1.01099,1.0471,0.650563,0.177925,-0.00205069,1
5703,6996.9,17739.2,-6942.47,1.26213,1.00001,0.985618,1.00325,1.28403,0.0111316,0.00737581,1
5704,519.383,-1222.53,1338.81,1.27872,0.987696,1.00291,1.05301,0.78424,0.155874,-0.00954866,1
5705,8911.11,-8437.38,23061.7,0.615871,1.01435,0.978659,0.976827,1.16731,0.011826,-0.00583671,1
5706,10517.5,-12128.2,37127.9,1.06911,1.01041,0.999191,0.974334,0.898781,0.174376,-0.000331634,1
5707,368.561,957.173,-898.726,1.04809,1.0257,1.01797,0.955915,0.887729,-0.117876,-0.0181539,1
5708,283.828,-687.164,721.693,1.16445,0.991647,0.993421,1.03657,1.31784,0.211626,-0.0131874,1
5709,1814.59,-3788.09,5374.21,1.41383,1.00519,0.987209,0.941974,0.891628,0.244872,-0.00176859,1
5710,1373.06,3942.61,-3016.92,0.811875,0.970336,0.989189,0.992926,1.35668,0.0892566,0.00608051,1
5711,1395.52,4305.52,-3339.61,1.01136,1.00955,0.993765,1.00179,0.935748,0.158,0.00348989,1
5712,853.797,2348.73,-2019.12,1.40309,0.993939,1.00622,1.04102,0.806096,0.162421,0.00544818,1
5713,2186.11,-4745,6930.71,0.776328,1.03124,1.01911,0.937126,1.25481,-0.213315,0.00161423,1
5714,1357.53,-3059.54,3875.37,0.999987,1.00279,1.01455,0.979101,0.811952,0.101834,-0.00548895,1
5715,120.834,-302.698,308.944,0.911688,0.985478,1.00614,0.991991,1.04749,-0.243146,0.0259144,1
5716,285.109,-692.835,727.583,1.11838,1.00723,1.00125,1.04383,0.850229,0.124755,-0.0223118,1
5717,1025.7,2720.19,-2262.39,1.15841,0.973669,1.00706,1.03048,1.17666,-0.18205,-0.00399304,1
5718,135.483,-338.925,346.8,1.35852,0.978722,1.00494,0.953342,0.592242,-0.231071,0.0241915,1
5719,1094.21,2970.31,-2424.23,1.22331,1.00951,0.993734,0.994823,1.01765,0.0940896,0.00756545,1
5720,249.054,649.469,-621.892,1.02072,0.989294,0.987742,1.0004,1.12456,0.226009,0.0138956,1
5721,636.591,1698.25,-1517.23,0.750527,1.01599,0.996939,0.940048,0.955786,-0.0629199,-0.0198887,1
5722,5375.06,21151.7,-8750.49,1.16781,0.998695,1.003,1.02673,0.913546,0.162429,0.000869221,1
5723,7515.82,24350,-7608.7,1.07866,1.04962,0.980159,0.987793,0.814339,-0.256129,-0.000467644,1
5724,108558,19639.6,31582.9,0.905308,0.979296,0.998546,1.01746,1.28277,0.0358952,-0.000119853,1
5725,459.066,1196.17,-1103.78,0.980956,0.975251,1.00064,1.00256,0.968802,-0.17554,-0.00950176,1
5726,3109.15,-6005.08,10668.3,1.12348,0.987269,0.985503,0.986715,0.831507,-0.0259246,0.00941453,1
5727,1209.6,-2702.19,3385.3,1.17566,1.00024,0.995356,1.013,1.22761,0.0320571,-0.0200077,1
5728,3290.87,10242.9,-5313.1,0.968757,0.999582,0.997503,1.02177,0.997773,0.026281,0.00830071,1
5729,6520.49,-7571.63,20050.1,1.20663,1.0016,0.991917,1.04317,0.949711,-0.164795,0.00080152,1
5730,3003.37,-6078.46,10449.2,1.07965,1.00092,0.997949,0.9772,0.952402,-0.168982,0.00145854,1
5731,895.343,-1992.03,2335.06,1.16299,1.0192,0.996946,0.997904,0.592778,0.0512608,-0.0173336,1
5732,8445.49,-7490.03,20013.7,1.1177,1.02422,0.99366,0.9724,1.0247,0.0544843,-0.00132898,1
5733,793.511,-1822.35,2096.43,0.821198,1.01195,1.00369,1.03113,0.897517,-0.0862488,0.0113925,1
5734,1956.44,5245.02,-3622.38,1.08372,1.01684,0.976873,0.961897,0.862656,0.213088,0.0018653,1
5735,5385.65,21305.5,-8833.45,0.822821,1.00419,1.00958,0.97427,1.08564,-0.0474068,-0.00298655,1
5736,1745.64,5289.03,-3762.31,0.980988,1.00047,1.00606,0.976712,1.17727,0.0195058,0.0219302,1
5737,67897,-49440.4,121140,0.770571,0.958914,0.996355,0.989639,0.905399,-0.0235316,0.000984121,1
5738,2118.9,7189.58,-4711.07,1.11256,0.975761,0.994436,0.996685,0.403332,0.0808408,0.0042318,1
5739,498.858,-1191.7,1301.74,0.967997,0.985759,0.988117,0.981456,0.848395,-0.105516,0.0148203,1
5740,3877.47,9941.33,-5271.54,0.708634,1.02198,0.991701,0.992796,1.09184,0.00827752,0.0222117,1
5741,16747.6,-22696.8,67597,1.10547,0.995577,1.01349,0.984653,0.624338,-0.0350469,0.00132251,1
5742,1891.61,-3292.24,4627.19,0.991219,0.975941,0.975796,0.965786,0.988527,0.0415424,-0.00973968,1
5743,6356.43,22564,-8325.66,1.16054,1.00434,0.996195,1.01008,1.01846,-0.0170956,-0.00769222,1
5744,513.051,-1205.9,1318.48,0.757247,0.991117,1.00683,0.996306,0.750106,0.246618,-0.00612784,1
5745,523.376,1393.78,-1271.87,1.10348,1.0192,1.00574,0.986527,1.07861,0.131719,0.0113886,1
5746,3129.68,11799,-6469.85,0.815601,0.995339,0.989377,0.978503,0.591298,0.0747821,0.003208,1
5747,2301.99,6791.58,-4289.33,1.00288,0.994061,0.993534,0.999724,0.900632,0.049055,0.0065236,1
5748,4100.27,12537.5,-6742.52,0.824349,1.00116,1.00938,0.997674,1.0899,-0.254484,-0.000662794,1
5749,2022.52,5816.58,-4138.34,1.16176,1.0119,1.00534,1.02482,1.2244,-0.0428778,-0.00864017,1
5750,252.941,-626.026,653.847,1.15758,1.00263,1.00518,1.04414,1.30327,-0.230897,0.0132702,1
5751,869.106,2409.57,-2058.08,1.22798,0.982043,1.0043,0.988137,0.865535,0.137644,0.00626326,1
5752,2912.79,-5926.09,9904.73,1.01525,0.996416,1.00526,0.982113,0.984704,0.0388852,-0.0064572,1
5753,482.346,-1146.48,1247.18,1.04027,1.004,0.998323,1.03165,1.1271,0.0694752,-0.0235533,1
5754,7061.3,-6411,19182.4,1.03066,0.99664,0.984527,0.96367,0.711421,0.0590867,-0.00211802,1
5755,255.117,666.875,-638.286,1.02467,0.96799,1.01064,0.995442,1.17468,0.27509,0.0105207,1
5756,44819.1,157825,-79960.1,1.15207,1.02624,0.994133,1.01129,0.832955,-0.0269741,-0.00106952,1
5757,334.919,-826.842,876.055,1.32019,1.04518,1.0098,0.966798,1.00354,-0.364187,0.00654534,1
5758,3639.82,9185.89,-4857.03,1.12849,1.01024,1.00092,1.00061,1.28021,-0.0414782,-0.00468127,1
5759,2555.64,-3800.82,6027.66,1.14708,1.01113,0.999452,0.939225,1.08267,0.0467086,-0.00634493,1
5760,32647.4,133961,-59873.5,0.824517,1.01803,1.0087,0.991883,1.00374,0.00730368,0.00460521,1
5761,1396.38,-2731.2,3528.44,0.751374,1.03082,0.975317,0.986277,1.1091,0.0766338,-0.00765563,1
5762,4949.82,20148.8,-8741.42,0.703962,1.00958,0.99936,0.991096,0.807875,0.207953,0.000702185,1
5763,816.666,-1854.42,2145.81,1.24402,0.994853,0.997225,0.950288,0.810032,0.206959,-0.00463345,1
5764,50489.1,-61750.4,130996,1.11096,0.993018,1.00373,0.983903,1.41253,-0.0865081,0.00034199,1
5765,1335.76,-2834.49,3560.74,0.958038,1.01135,1.00893,0.996892,1.20929,-0.0572182,0.010024,1
5766,2219.04,6021.95,-3924.44,0.896259,0.968397,1.00459,1.03274,1.05254,-0.0369742,-0.00867384,1
5767,842.976,-1924.9,2241.97,1.45299,1.00931,0.990664,1.04528,0.863446,-0.0743634,0.01261,1
5768,606.418,-1410.09,1569.28,1.14053,0.997295,0.992105,0.984622,0.830829,0.210868,-0.00620527,1
5769,1451.89,3988.69,-3020.91,0.724625,0.993184,0.996703,1.01235,0.864208,-0.0233498,-0.0223525,1
5770,64599.9,-67875.1,143035,0.863441,1.03,1.00123,1.00582,1.11617,0.0119482,-0.002153,1
5771,5500.99,-8207.14,19024.9,1.08703,1.01103,1.00573,1.06001,1.2536,0.164493,-0.000863743,1
5772,5910.17,-7710.88,19098.7,0.809339,0.966519,0.988725,1.0026,0.69146,-0.00821224,0.0170845,1
5773,47423.1,155771,-79657.4,0.845624,1.00379,1.00745,1.02987,1.04188,0.0498382,0.000544131,1
5774,348.445,-842.759,895.36,0.777444,1.03473,0.993388,1.01299,0.853241,0.134655,-0.0175428,1
5775,796.625,-1808.24,2084.19,0.911488,1.02069,0.992407,1.03374,0.748543,0.113261,-0.00891615,1
5776,407.374,-974.82,1046.19,0.981366,0.993835,1.00316,0.984515,1.03025,0.144042,-0.0132922,1
5777,491.828,-1152.03,1256.22,1.35943,0.971938,0.991936,1.06895,0.786982,0.30153,-0.0052347,1
5778,1566.95,-2902.44,3858.74,0.606129,1.00826,0.997411,0.959282,0.979013,0.346309,-0.00144625,1
5779,1978.02,6776.32,-4682.02,1.22149,0.967863,1.01537,1.01738,1.34777,0.0417033,0.00856095,1
5780,109218,1946.46,71088.5,1.06815,0.995462,0.996117,0.947855,1.02507,-0.00722017,0.00125625,1
5781,836.733,-1880.34,2182.26,0.91337,0.991286,0.999204,1.01304,1.04245,0.0569915,-0.0161879,1
5782,3080.83,10568.5,-5853.8,0.898523,0.978658,1.01535,1.00605,1.04918,-0.0833415,-0.00280235,1
5783,630.596,1678.85,-1503.4,1.02725,1.00196,1.01301,0.96507,1.32115,-0.1145,-0.0106649,1
5784,8167.54,-7870.9,19997.1,1.08695,0.967428,0.9923,1.02394,1.10276,-0.04637,0.00158308,1
5785,663.39,1792.57,-1593.41,0.792571,1.00327,0.999531,1.00676,1.28987,0.161561,0.0072291,1
5786,340.724,876.883,-826.802,1.10796,0.991606,1.00317,1.05231,1.02383,-0.266727,-0.00859798,1
