run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,mean_nees,mean_nis,impact_valid
8666,2.80746,-9.95836,-0.965856,1.13042,0.974651,0.99175,0.97266,1.05535,0.354239,0.000854866,0,0,1
8667,17.0446,-60.7576,2.00744,0.828572,1.01895,1.01261,1.02461,0.897276,-0.0286166,0.00164702,0,0,1
8668,6.08425,-21.7316,-1.84176,0.661832,1.00552,1.0019,1.01624,1.01026,0.185007,6.40514e-05,0,0,1
8669,13.7254,48.9169,1.78336,1.02096,1.03716,0.998611,1.05625,0.85758,-0.0383695,-0.000811231,0,0,1
8670,7.26221,-25.8361,-1.33429,1.16795,1.00179,0.991111,1.06171,1.04756,0.0945716,0.00109449,0,0,1
8671,12.7377,45.3914,2.07962,0.978071,1.01148,1.00076,1.00775,1.09859,-0.0518611,-0.000651544,0,0,1
8672,4.13724,-14.6737,-1.20002,0.955211,0.959507,1.00049,1.02101,1.00896,0.230958,0.000578855,0,0,1
8673,152.894,589.277,-37.7643,1.02958,0.998592,0.992211,0.971874,0.854687,0.0641338,-0.00131329,0,0,1
8674,5.10317,-18.1586,-1.40423,0.61045,0.996159,1.01142,0.964053,0.975615,0.187085,0.00055717,0,0,1
8675,23.2724,-84.9446,-9.25157,1.01631,1.03928,0.994205,1.01676,1.00123,0.0856175,-0.00057407,0,0,1
8676,23.2334,84.5448,9.85611,0.810462,0.967818,0.989044,0.959586,1.47681,-0.0944146,0.000768472,0,0,1
8677,42.7743,154.012,-9.15869,0.346797,1.02984,0.98628,1.01433,0.809421,0.0226304,-0.000877753,0,0,1
8678,11.4314,40.8031,2.62182,0.969152,0.995644,0.999131,0.973965,1.42676,-0.0814297,-0.000302584,0,0,1
8679,52.9163,188.786,1.39055,1.18259,1.01439,1.0099,0.990227,1.13871,-0.00207338,-0.000331881,0,0,1
8680,7.17361,25.7399,2.50666,1.03226,1.0033,1.00035,1.01732,1.19365,-0.192566,0.000544073,0,0,1
8681,5.84798,-20.7606,-1.59873,1.16142,0.978402,1.01156,0.981819,0.640834,0.167784,0.000344498,0,0,1
8682,2.23414,-7.9662,-0.962857,1.14197,0.998892,0.97868,1.02752,1.08482,0.510659,0.000402881,0,0,1
8683,66.2095,250.84,32.9338,0.981169,0.999384,0.997361,1.0309,0.62324,-0.0843891,0.00109679,0,0,1
8684,6.13478,-21.9047,-1.81869,1.0991,1.01529,0.998504,1.02849,0.907279,0.179239,0.000179112,0,0,1
8685,8.92521,-31.6406,-0.882255,0.97337,0.958703,1.00884,0.98541,0.955883,0.0411431,0.00134676,0,0,1
8686,7.06687,-25.5201,-2.61385,0.908296,1.02017,0.983078,0.944438,0.870562,0.210803,-0.000697089,0,0,1
8687,106.687,401.91,55.6355,0.784181,0.995194,0.999545,0.981279,1.06908,-0.040449,0.000489256,0,0,1
8688,19.3292,68.7058,-1.99352,0.863672,0.986275,0.993248,1.02208,0.842418,0.0219016,-0.00138561,0,0,1
8689,12.2053,43.4782,2.79537,0.851846,0.989268,1.00672,1.02504,0.828764,-0.0759346,-0.000262079,0,0,1
8690,57.7972,214.64,-27.451,1.18486,0.989742,0.998229,0.995724,0.859635,0.0494999,-0.00123101,0,0,1
8691,13.9024,-49.9556,-4.5353,1.21989,0.984532,0.997303,1.01039,1.11504,0.104019,-0.000384893,0,0,1
8692,15.9476,56.8889,4.09073,0.510746,0.963803,1.00698,1.0123,1.37731,-0.0677905,-3.789e-06,0,0,1
8693,8.43242,-30.0324,-1.76021,0.796155,1.00781,0.996804,0.979138,1.037,0.0959648,0.000692678,0,0,1
8694,24.3145,86.4853,-1.6905,1.04301,0.960624,0.998879,1.04495,0.806192,0.0116966,-0.000972101,0,0,1
8695,12.0313,-43.1122,-3.55925,0.938105,1.01755,1.00012,0.966191,0.789316,0.104467,-0.000134086,0,0,1
8696,9.39659,33.4145,2.03522,0.818783,0.983398,0.995962,0.987996,0.883423,-0.0898237,-0.000507889,0,0,1
8697,2.54255,9.11174,1.02799,0.762271,1.03907,0.993181,1.06591,1.09849,-0.440554,-0.00062606,0,0,1
8698,20.6076,-74.5411,-7.80102,1.04035,1.00725,1.00655,1.02714,0.959259,0.0883015,-0.000551984,0,0,1
8699,7.67241,-27.5115,-2.58293,1.083,1.00614,0.994708,0.982035,1.19036,0.175591,-0.000410458,0,0,1
8700,22.2137,79.0829,1.13019,1.15842,1.01687,1.01141,0.99088,0.813995,-0.00943707,-0.000713517,0,0,1
8701,112.929,-419.523,53.3639,1.16901,1.01464,0.999418,1.03122,1.14106,-0.026205,0.000649598,0,0,1
8702,67.9962,258.109,33.6669,0.544606,1.01359,1.00242,1.01806,0.809022,-0.0836219,0.00108932,0,0,1
8703,5.19306,-18.504,-1.50446,0.64716,0.988007,0.99935,1.04538,1.26412,0.19672,0.000359102,0,0,1
8704,24.4951,87.2431,1.01268,1.08152,1.01341,1.00098,0.947996,0.948542,-0.00703906,-0.000681756,0,0,1
8705,5.09356,18.0836,0.675332,1.39869,1.00578,0.992118,0.985836,0.85144,-0.0878777,-0.0023744,0,0,1
8706,370.498,-1394.87,172.42,1.34201,1.01037,1.00238,1.0299,0.462356,-0.0158552,0.000344659,0,0,1
8707,41.4722,-148.164,-8.76229,0.70128,0.996759,1.005,0.984857,0.799171,0.0230617,6.87296e-05,0,0,1
8708,4.72035,-16.8389,-1.61591,1.15861,0.987649,1.01858,1.02332,0.855711,0.251315,-0.000287867,0,0,1
8709,11.3858,41.167,4.52679,1.29154,0.976812,1.00342,0.961606,1.15649,-0.157674,0.00100203,0,0,1
8710,79.0308,283.366,-19.8842,1.14668,0.980768,1.01974,0.979024,0.755303,0.013951,-0.000482752,0,0,1
8711,7.88298,-28.1324,-2.05189,0.940278,1.00871,1.00326,1.00829,1.05531,0.128138,0.000293392,0,0,1
8712,4.74054,-16.8363,-0.927112,1.07874,1.00977,1.0028,0.985957,1.03928,0.138036,0.0017712,0,0,1
8713,4.71371,-16.7414,-0.846952,0.943131,1.02553,0.990694,0.981427,0.971964,0.12705,0.00211378,0,0,1
8714,9.27038,-32.9621,-1.39098,1.27234,1.00888,0.980608,1.00983,0.868362,0.063473,0.0010824,0,0,1
8715,11.3327,40.1776,1.52663,0.966648,0.984312,1.01755,0.996505,1.07113,-0.0459344,-0.000856114,0,0,1
8716,13.0952,-46.6703,1.48821,1.33218,1.02721,1.01213,1.02025,0.978985,-0.0349544,0.00211634,0,0,1
8717,366.639,1404.3,110.296,0.866822,0.981967,0.99945,1.08164,1.09906,-0.0243204,0.000347359,0,0,1
8718,11.6883,-43.2166,-6.04969,1.09679,0.997985,0.982132,0.999644,1.42628,0.238176,-0.00228374,0,0,1
8719,20.9685,74.6498,1.50411,1.16227,1.03043,0.997496,1.03454,0.994683,-0.0142807,-0.000712014,0,0,1
8720,28.5667,-105.849,-13.9783,1.04296,1.01309,1.00185,1.02946,1.12436,0.101423,-0.00101181,0,0,1
8721,4.66991,16.5005,0.727232,1.04736,0.961895,0.981684,1.05421,0.825091,-0.110544,-0.00220793,0,0,1
8722,28.3911,103.015,10.5301,1.02202,1.01897,1.01254,0.981752,1.00777,-0.0631216,0.00038296,0,0,1
8723,3.82349,13.6941,1.51005,0.937971,1.01606,1.00445,0.961306,1.08612,-0.341472,0.0006152,0,0,1
8724,10.5939,37.8983,3.10975,0.733215,0.982106,1.00104,0.987585,1.06268,-0.113747,0.000137439,0,0,1
8725,6.31955,22.3866,1.00863,0.828951,0.986875,0.998316,1.02606,1.01746,-0.0894301,-0.00150749,0,0,1
8726,104.313,388.998,52.0502,1.23797,0.979252,0.994718,0.952406,0.968087,-0.0311305,0.000336523,0,0,1
8727,6.38795,22.6976,1.38111,1.24678,0.96284,1.02104,0.988198,1.08664,-0.120242,-0.000784357,0,0,1
8728,14.912,54.549,6.23227,0.767713,1.04691,1.00003,0.980015,1.05977,-0.133556,0.000892914,0,0,1
8729,5.76849,20.5838,1.88864,1.31027,0.975934,0.999713,0.96688,1.01368,-0.208538,0.000246635,0,0,1
8730,40.8271,153.039,21.0309,0.591643,0.987669,0.979881,1.00395,0.74362,-0.0874064,0.00097424,0,0,1
8731,10.4633,-37.4771,-3.23424,0.782918,0.982055,0.997082,1.06928,0.969472,0.123486,-0.00026793,0,0,1
8732,6.39858,22.8729,1.96193,0.83819,0.983038,0.983465,0.938982,0.966478,-0.181688,3.11366e-05,0,0,1
8733,34.033,-122.41,-10.5229,1.18917,0.985935,0.990626,1.00071,1.09583,0.0435953,-0.000171293,0,0,1
8734,6.76382,24.2197,2.15245,1.12181,1.01179,0.991132,1.01514,1.13724,-0.180351,0.000118876,0,0,1
8735,5.67105,-20.2169,-1.5737,1.38059,1.00863,0.998598,1.04955,1.22094,0.176959,0.000456542,0,0,1
8736,14.1667,-50.1803,0.868765,0.907471,0.986901,1.00737,0.977549,1.17281,-0.0172611,0.00164265,0,0,1
8737,14.9614,-53.8809,-5.55606,0.998449,0.96767,1.0061,1.0322,0.997845,0.11359,-0.00067552,0,0,1
8738,7.14572,25.5167,1.95834,1.43238,1.00009,0.994492,0.971206,0.988715,-0.146552,-0.000246631,0,0,1
8739,7.57922,26.8239,0.51286,1.31417,0.971943,0.999328,1.03388,0.869533,-0.0323689,-0.00193317,0,0,1
8740,5.90582,21.0395,1.31756,0.709531,1.02977,0.995916,0.968401,0.959207,-0.134689,-0.00111041,0,0,1
8741,13.2345,47.4408,3.84865,0.812263,1.01032,1.00035,0.965606,1.21191,-0.0939691,0.000116785,0,0,1
8742,11.0854,39.457,1.61576,1.0653,1.01139,0.98454,0.974201,1.06318,-0.0525385,-0.000908383,0,0,1
8743,139.666,-530.5,-63.7197,1.20062,1.0088,0.995339,1.00524,1.01878,0.0457983,-0.000613034,0,0,1
8744,7.12442,25.3093,0.660042,0.759857,1.01481,0.997073,0.994546,0.87606,-0.0472849,-0.00196814,0,0,1
8745,28.7147,102.283,3.78016,1.1377,0.990752,0.99305,1.01809,0.994848,-0.0194811,-0.000340932,0,0,1
8746,5.03707,-17.976,-1.529,0.863051,1.02669,1.01582,0.915156,0.609196,0.210237,0.000312586,0,0,1
8747,6.39966,22.7109,1.54172,1.07129,0.970124,0.999647,0.938502,0.888333,-0.136848,-0.000608998,0,0,1
8748,5.36788,-19.1304,-1.48935,0.865322,1.00138,0.999657,0.978044,0.811795,0.183965,0.000502258,0,0,1
8749,3.7256,-13.2636,-1.22698,0.866079,0.993365,1.01383,0.971091,0.730646,0.282076,0.00031721,0,0,1
8750,25.0176,-89.9521,-8.65291,1.23083,0.971657,1.01432,0.99552,0.91745,0.0647732,-0.000358244,0,0,1
8751,7.82916,27.8262,1.1248,1.1719,1.01041,1.00716,1.01124,1.0407,-0.0680249,-0.00131798,0,0,1
8752,15.5673,-55.3498,-0.83954,0.991778,1.02137,1.00275,0.972495,1.06305,0.0142558,0.0010251,0,0,1
8753,132.989,509.887,-49.2893,1.05545,1.01875,1.00561,1.01203,0.886308,0.0607182,-0.0012698,0,0,1
8754,5.96466,-21.2711,-1.58753,1.08829,1.01252,1.00909,0.9742,1.06998,0.162041,0.000502401,0,0,1
8755,2.86097,-10.2368,-1.0603,0.961372,1.03492,1.00037,1.08588,1.28416,0.374545,0.000721015,0,0,1
8756,5.54002,19.7356,1.34806,1.07451,1.00699,0.997638,0.992549,0.899611,-0.155576,-0.00089389,0,0,1
8757,814.211,-2803.15,68.6815,0.933776,1.01451,0.987328,0.977011,1.17288,-0.000650011,3.58077e-05,0,0,1
8758,18.6691,66.2101,2.01536,0.913515,0.97068,0.978872,1.00497,0.822451,-0.0238945,-0.000626637,0,0,1
8759,4.16723,14.9619,1.42095,0.694346,1.0317,0.982486,0.959658,0.78332,-0.275011,-0.000274385,0,0,1
8760,7.25675,25.8479,1.8438,1.00262,0.988799,1.00201,0.996262,0.896019,-0.13159,-0.000397046,0,0,1
8761,37.974,-143.725,-19.1687,0.620464,1.02649,1.01501,0.980541,0.963524,0.145784,-0.00188688,0,0,1
8762,8.90976,31.8339,2.0772,1.14242,1.03495,1.00384,1.01471,1.04038,-0.102011,-0.00050339,0,0,1
8763,14.1691,50.6197,3.15485,1.03335,0.985742,0.978084,0.979911,1.06069,-0.0663521,-0.000257281,0,0,1
8764,5.8092,20.6845,1.37077,1.00986,1.00988,0.985874,0.99845,1.12713,-0.145938,-0.000956476,0,0,1
8765,17.6282,-62.6979,0.679543,1.34961,1.02646,1.00372,0.938246,0.96789,-0.00911407,0.00128728,0,0,1
8766,81.7777,299.428,-33.5351,1.55629,1.00109,1.00757,1.005,1.05028,0.0259985,-0.000703753,0,0,1
8767,19.7182,-70.9332,5.48533,0.896135,1.00601,0.985591,1.03092,0.796492,-0.0635578,0.00214251,0,0,1
8768,31.4203,-111.947,-7.09934,0.876234,0.975262,0.996136,1.05195,1.09523,0.0320662,5.6923e-05,0,0,1
8769,6.85447,24.4622,1.76876,0.797855,1.00327,0.992955,1.00996,1.38835,-0.141663,-0.000458082,0,0,1
8770,4.87354,17.3177,1.13139,1.10519,1.00739,1.01619,1.03613,0.86833,-0.160318,-0.00120207,0,0,1
8771,260.282,-1125.37,315.003,1.2962,0.998853,0.992472,0.973121,1.01012,0.0761893,-0.00120078,0,0,1
8772,790.495,-2942.5,-240.186,1.09134,0.999134,0.984974,1.01628,1.2289,0.0113006,-0.000160786,0,0,1
8773,6.08318,21.6387,1.49951,1.27513,0.994949,1.00768,0.963771,0.5634,-0.145586,-0.000665478,0,0,1
8774,11.3057,40.0955,1.69495,1.02424,0.982734,0.997519,1.02302,0.966521,-0.0519507,-0.000800612,0,0,1
8775,17.4979,-62.3725,-3.27121,0.7218,1.00277,1.00405,1.06418,1.01452,0.0452541,0.000331558,0,0,1
8776,19.2694,71.1051,9.11767,0.762005,1.02168,0.991493,0.977919,1.02144,-0.131533,0.00116822,0,0,1
8777,22.7544,-80.817,-1.53884,1.06733,1.00188,1.002,1.00884,0.651997,0.0125528,0.00063672,0,0,1
8778,5.36754,-19.1929,-1.64606,0.931651,1.01114,0.976305,0.97302,1.19894,0.206446,0.000277057,0,0,1
8779,8.72542,31.7499,3.72529,0.998877,1.01098,0.986079,0.980081,1.01955,-0.2161,0.00134825,0,0,1
8780,11.3567,40.3999,-0.0106151,0.807696,1.03689,0.997404,0.969213,0.788289,0.000317129,-0.00178898,0,0,1
8781,192.49,830.046,-222.056,1.15786,1.00164,0.994672,0.978998,0.635765,-0.103423,0.00162828,0,0,1
8782,6.09082,-21.7572,-1.71708,0.837734,1.02911,1.00103,0.948144,0.838243,0.169686,0.000394929,0,0,1
8783,6.65604,-23.6869,-1.94172,0.992811,0.983378,1.01619,0.968534,1.02733,0.163124,3.48921e-05,0,0,1
8784,296.985,-1199.77,-159.075,0.833261,1.00418,0.990195,0.99137,0.90547,-0.057939,0.0011278,0,0,1
8785,6.44697,-23.4586,-2.93062,0.864288,1.01733,0.995593,0.96467,0.927284,0.293189,-0.00184423,0,0,1
8786,5.6189,19.9375,1.30438,0.826872,0.979285,0.991596,1.03228,0.811837,-0.145628,-0.000941653,0,0,1
8787,12.2705,-44.05,-4.06735,0.944371,0.97481,0.993279,0.941377,0.88308,0.117772,-0.000440913,0,0,1
8788,6.17549,-21.9991,-1.53242,1.0563,1.00189,1.00143,1.052,0.789291,0.146729,0.000648151,0,0,1
8789,4.63954,-16.5199,-1.25237,1.01783,1.03292,1.01009,0.989917,1.29737,0.195631,0.00094727,0,0,1
8790,6.88323,24.7117,2.14668,1.00757,1.03417,1.00277,1.01137,1.0594,-0.17301,2.90242e-05,0,0,1
8791,3.21024,11.4445,1.17134,0.887543,0.992407,0.998013,1.00772,0.924451,-0.349963,-0.000131319,0,0,1
8792,9.59414,-34.3624,-2.50371,1.41091,1.03343,0.998556,0.997704,1.09608,0.109652,0.000227502,0,0,1
8793,10.5489,37.6649,2.50688,0.85308,1.01836,0.993528,1.01728,1.09948,-0.0912104,-0.000334849,0,0,1
8794,201.71,728.693,-51.7166,1.36929,0.996248,0.973007,0.960733,0.929048,0.00560624,-0.000199023,0,0,1
8795,32.6093,-120.69,-15.8896,1.24502,0.983434,0.990253,1.00577,1.0346,0.093043,-0.00096262,0,0,1
8796,14.7968,-52.9124,-3.89115,0.718226,0.988524,0.998447,0.999536,1.12387,0.0762105,6.36736e-07,0,0,1
8797,10.6081,37.6355,1.8904,0.866618,0.980512,0.997544,0.994472,1.23509,-0.0657609,-0.000673084,0,0,1
8798,3.81789,13.6213,1.26719,1.24323,1.01082,1.01654,0.946854,0.939373,-0.280141,-0.000297546,0,0,1
8799,38.5691,-138.564,-11.4658,1.15229,0.996425,0.988735,0.990417,1.19606,0.0369675,-0.000119671,0,0,1
8800,5.67704,-20.2473,-1.53944,0.899845,1.01348,0.986887,1.01133,1.23445,0.172481,0.000597007,0,0,1
8801,4.91984,17.4039,0.64846,0.80169,0.973422,1.00946,0.970949,0.920988,-0.0884715,-0.00227383,0,0,1
8802,3.36874,11.9723,0.957202,1.06373,1.01075,0.988358,0.960451,1.18539,-0.257168,-0.00157139,0,0,1
8803,21.3936,78.2618,9.90545,1.11801,0.966775,0.990962,0.999428,0.88275,-0.117376,0.00108061,0,0,1
8804,415.804,1647.44,77.9554,0.807284,0.980815,0.997311,0.959424,0.964552,0.0339789,-0.000671056,0,0,1
8805,23.9235,86.7099,9.27034,0.826659,0.983571,1.00744,1.01321,1.05755,-0.0793947,0.000550437,0,0,1
8806,6.31127,22.572,1.40238,0.549125,1.0336,0.983283,1.04733,1.22781,-0.128578,-0.00105884,0,0,1
8807,11.3709,-40.8804,-3.94493,0.802817,1.00124,0.99684,1.00549,1.74304,0.132984,-0.000535469,0,0,1
8808,139.692,513.545,58.0912,0.961127,1.00046,0.98797,0.991842,0.7771,-0.0157149,0.000124014,0,0,1
8809,5.3647,-19.0094,-0.648312,0.67194,0.998073,0.998492,1.00656,0.961076,0.0766363,0.00230956,0,0,1
8810,4.15369,-14.7857,-1.22918,0.824406,1.0126,0.993729,1.03909,1.43858,0.235446,0.000790077,0,0,1
8811,3.76673,-13.3286,-0.930477,0.850161,0.98372,1.00393,0.960844,0.846208,0.205305,0.00155975,0,0,1
8812,13.5013,47.9777,2.77692,0.980962,0.980451,1.00615,1.01644,0.975987,-0.0617381,-0.000340752,0,0,1
8813,5.11631,18.3749,1.99822,0.952676,1.00298,1.01499,1.06399,1.12017,-0.279869,0.000986958,0,0,1
8814,3.58091,12.6852,0.909031,0.996351,0.963469,1.01576,1.0131,0.960942,-0.217876,-0.00140761,0,0,1
8815,12.2296,-43.4124,-0.0350514,1.49114,0.994387,0.987356,1.01079,0.757294,0.000935755,0.00159287,0,0,1
8816,4.01155,-14.1941,-0.699871,0.765799,1.00263,1.01559,1.00474,0.945616,0.135923,0.0024388,0,0,1
8817,4.3032,15.3002,0.950231,1.33772,1.02145,0.984215,0.966671,0.904888,-0.167659,-0.00185922,0,0,1
8818,20.0636,-72.0688,-6.44984,0.828598,0.980373,1.00674,0.98488,0.883557,0.0729756,-0.000298931,0,0,1
8819,3.28746,-11.7331,-1.25307,1.18622,0.999177,0.998958,0.981875,1.06005,0.36266,-0.000187545,0,0,1
8820,11.7004,-42.1907,-4.05601,0.902816,1.01551,0.991671,1.00087,0.572981,0.12981,-0.000495639,0,0,1
8821,23.165,-82.4212,-2.57753,0.776985,1.01206,1.01127,1.07224,0.920955,0.0203925,0.000484921,0,0,1
8822,22.4111,-80.8239,-7.81903,0.63288,0.986943,1.00663,1.01733,1.33147,0.0738863,-0.000404101,0,0,1
8823,47.9137,174.321,19.1193,1.00852,0.987386,0.993281,0.991302,0.82094,-0.0428307,0.000319366,0,0,1
8824,146.943,-580.36,36.5976,0.846804,0.980894,0.987678,0.959747,0.983107,0.100397,-0.00152709,0,0,1
8825,15.8407,57.4168,6.41933,1.4117,0.982752,1.00732,0.999408,0.702482,-0.122505,0.000872593,0,0,1
8826,7.31684,25.9508,1.31618,1.09861,0.980107,0.987189,1.04026,1.01516,-0.0909144,-0.00109069,0,0,1
8827,5.46223,19.4022,1.24222,0.704102,0.987916,0.99347,1.03855,0.92507,-0.145687,-0.00106224,0,0,1
8828,5.14135,-18.361,-1.36888,1.08995,1.03222,0.995104,1.03301,1.2302,0.180439,0.000858729,0,0,1
8829,235.946,903.663,79.6721,1.22903,1.01932,0.994206,0.9934,0.775686,-0.0375519,0.000531714,0,0,1
8830,7.61353,27.1246,1.97434,1.03025,0.948008,1.01677,0.9829,0.695589,-0.127032,-0.00018992,0,0,1
8831,6.23452,22.0658,0.572697,1.08279,0.994035,0.999725,1.02638,1.41753,-0.0514583,-0.00221633,0,0,1
8832,16.7938,-60.4501,-5.69976,1.07984,0.995501,1.00301,0.99932,1.29285,0.092594,-0.000423188,0,0,1
8833,6.16275,-21.8908,-1.53542,0.809956,0.983459,1.00085,0.955929,1.03531,0.146388,0.000602104,0,0,1
8834,36.0928,-132.817,15.4276,1.09142,1.011,0.978994,0.929574,0.87216,-0.0648379,0.00172819,0,0,1
8835,3.55356,12.7182,1.40002,0.871094,1.00796,0.998244,0.97251,1.06823,-0.357123,0.000488486,0,0,1
8836,5.39437,-19.3332,-1.87979,0.907676,1.01273,0.986923,1.01679,1.2306,0.236869,-0.000294637,0,0,1
8837,14.4893,51.4536,1.55236,1.21668,0.99428,0.9985,0.993032,1.28591,-0.0296458,-0.000825174,0,0,1
8838,83.2188,-317.326,39.6751,1.19531,1.02548,1.00182,1.00285,0.895901,-0.0734166,0.0015914,0,0,1
8839,4.52239,-16.0973,-1.20537,0.952158,0.999903,0.997196,0.930569,0.961921,0.19859,0.000939764,0,0,1
8840,7.37164,26.2223,1.33539,0.914296,0.997769,0.990861,0.950463,1.12307,-0.0915829,-0.00109567,0,0,1
8841,16.4547,-58.6282,-2.63882,0.9598,1.01114,1.00253,0.96055,1.22659,0.0409157,0.000487438,0,0,1
8842,8.82873,-31.24,0.115753,0.795182,0.974436,0.993867,0.976051,1.05521,-0.00558994,0.00225995,0,0,1
8843,18.7319,-67.4066,-6.18415,1.14912,0.993024,1.01472,0.99471,1.11734,0.0803998,-0.00035468,0,0,1
8844,32.6646,-115.779,-3.601,0.839687,0.97231,0.99252,0.973982,0.972768,0.0146256,0.000331241,0,0,1
8845,9.88237,-35.8403,-4.31347,0.872419,0.96318,0.995537,0.984384,1.10219,0.204316,-0.00153165,0,0,1
8846,16.2798,57.9221,2.73845,1.43722,1.00366,1.01987,1.00252,1.29363,-0.0419593,-0.000445659,0,0,1
8847,11.1922,39.7856,1.98869,0.857087,0.988142,0.996844,0.98514,1.01688,-0.0627547,-0.000645813,0,0,1
8848,526.397,2306.04,-698.145,0.771,1.02325,1.00754,0.985711,1.0555,-0.0390057,0.000616603,0,0,1
8849,11.4264,-40.8388,-3.65555,1.33467,0.9748,1.01515,0.979026,1.06602,0.117443,-0.000371365,0,0,1
8850,6.40395,-22.7713,-1.3103,0.785113,1.00832,1.01034,0.989021,0.856321,0.115463,0.00104666,0,0,1
8851,7.99876,28.3425,1.43562,0.92277,0.994233,1.02139,1.04456,0.975465,-0.0828558,-0.000926707,0,0,1
8852,6.30519,22.4586,1.4567,1.13622,1.00596,1.00838,1.03211,1.17913,-0.132574,-0.000804529,0,0,1
8853,4.22986,-15.1536,-1.65936,1.02911,0.99992,1.00293,1.03108,0.798905,0.321185,-0.000835368,0,0,1
8854,5.40242,-19.2226,-1.30867,0.936536,0.990388,0.979643,1.00341,1.01848,0.159471,0.000947364,0,0,1
8855,5.57064,-19.8512,-1.49162,1.03107,1.00207,0.996055,0.965276,1.11188,0.172568,0.000580693,0,0,1
8856,5.90993,-20.9933,-1.39347,1.04007,0.997889,1.01559,1.03452,0.526057,0.14149,0.000800856,0,0,1
8857,53.7725,-193.465,15.7658,0.872428,1.00806,1.00516,0.964908,0.875072,-0.0261768,0.000829236,0,0,1
8858,5.34154,18.9796,0.89554,1.0149,1.00819,0.988499,1.01939,1.10564,-0.10839,-0.00187255,0,0,1
8859,2.96965,-10.4979,-0.828966,0.868372,0.988033,1.01892,1.05778,1.20515,0.270217,0.00173016,0,0,1
8860,19.3859,70.1749,7.4412,0.91814,0.987138,1.00535,1.04946,0.901546,-0.0948542,0.000620917,0,0,1
8861,11.9852,-42.5142,-0.92863,0.815017,1.00111,1.00296,0.959304,0.851514,0.0254975,0.00117766,0,0,1
8862,5.76849,20.4279,1.13202,0.945303,0.963314,0.987576,0.981039,1.21517,-0.11989,-0.00124577,0,0,1
8863,8.10588,28.9441,2.26616,0.769718,0.985843,0.997631,0.992313,0.983266,-0.134616,-7.91769e-05,0,0,1
8864,8.34012,-29.6414,-1.05104,0.988978,1.00982,0.985698,1.00825,1.10171,0.0576736,0.0014088,0,0,1
8865,5.34882,-19.1053,-1.75552,0.901699,0.978114,0.990972,1.02377,0.761555,0.222789,-0.000178845,0,0,1
8866,7.39183,26.1505,0.57751,0.877032,0.989209,1.00318,0.920986,1.02141,-0.0380565,-0.00193313,0,0,1
8867,7.43961,-26.7325,-2.73285,0.89894,0.973019,0.984093,0.937546,0.827192,0.201654,-0.000813858,0,0,1
8868,10.5543,-37.5416,-1.49163,1.23304,1.01273,0.99874,0.965609,0.936238,0.0530201,0.000957974,0,0,1
8869,4.77956,-16.9986,-1.11143,1.32619,1.00755,0.987761,1.00167,0.912581,0.16567,0.00134391,0,0,1
8870,4.25999,-15.1592,-1.17532,0.829518,1.00111,0.999994,0.99672,1.22582,0.214606,0.000927027,0,0,1
8871,129.436,469.917,-42.5543,1.4198,1.01569,1.00577,0.973165,1.07867,0.0119113,-0.000364252,0,0,1
8872,7.38694,26.3497,1.85052,1.13463,0.994517,0.996424,0.958265,0.806606,-0.128749,-0.000433668,0,0,1
8873,7.7973,-27.8804,-2.32841,1.16174,0.993655,1.00428,1.01609,0.73954,0.15025,-9.10478e-05,0,0,1
8874,8.2149,-29.099,-0.647071,0.860758,0.988744,0.989738,1.00732,0.573666,0.0357696,0.00175549,0,0,1
8875,8.81875,31.2485,1.47527,1.17035,0.982674,1.01128,0.969528,0.776194,-0.0714568,-0.000905098,0,0,1
8876,11.7039,42.943,5.88423,1.13399,0.969245,0.998295,1.01328,1.35482,-0.225037,0.00214986,0,0,1
8877,14.3418,51.0145,0.759867,0.945916,1.0181,0.986398,1.00539,1.25347,-0.0149891,-0.00114711,0,0,1
8878,12.9865,46.2302,1.63627,0.877728,1.00433,0.996714,1.02402,0.809809,-0.0389506,-0.000839368,0,0,1
8879,8.89621,-32.0123,-3.31084,0.737603,1.00182,0.995535,1.02163,0.89045,0.17678,-0.000788324,0,0,1
8880,8.53,-30.4706,-2.26301,1.03145,1.00561,1.00243,1.03406,0.9701,0.122874,0.000190091,0,0,1
8881,83.6987,319.884,-39.4547,1.15869,1.00919,1.0082,1.0683,0.990971,0.0728336,-0.00157382,0,0,1
8882,27.474,-102.215,-13.8817,1.19678,1.0282,0.990033,0.984932,0.836695,0.116254,-0.00120503,0,0,1
8883,4.59426,16.4045,1.49295,1.41555,1.01683,0.997356,1.01861,1.03476,-0.242914,-0.000205101,0,0,1
8884,15.0695,53.4792,-0.209148,1.17986,0.990906,0.991566,0.969282,1.13057,0.00366276,-0.00135745,0,0,1
8885,50.8876,-180.292,-4.42199,0.802736,0.979012,1.00044,0.983125,1.26945,0.0075073,0.000243505,0,0,1
8886,18.6784,-68.494,-8.54319,0.8472,0.998655,1.00266,0.956954,0.901701,0.130244,-0.00115203,0,0,1
8887,586.304,-2553.15,-764.802,0.95548,1.02289,0.998178,1.001,1.18754,-0.0344277,0.000657873,0,0,1
8888,17.6484,-64.0829,-7.4097,0.870371,1.0009,1.01453,1.03675,1.17943,0.116991,-0.000890501,0,0,1
